Carga Horária,Categoria da Situação,Cor/Raça,Data de Início do Ciclo,Data de Fim Previsto do Ciclo,Faixa Etária,Fator Esforço Curso,Idade,Instituição,Mês de Ocorrência da Situação,Região,Renda Familiar,Sexo,Turno,UF,Unidade de Ensino,dia_inicio_ciclo,mes_inicio_ciclo,ano_inicio_ciclo,dia_fim_ciclo,mes_fim_ciclo,ano_fim_ciclo,dia_ocorrencia,mes_ocorrencia,ano_ocorrencia,delta_days
4560,0,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus São Cristóvão III,6,4,2018,6,2,2021,1,4,2021,1091
4560,0,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-07-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus Realengo II,6,4,2018,6,2,2021,1,7,2021,1182
4560,0,parda,2017-04-07,2019-12-21,20 a 24 anos,1.067,20.0,CPII,2021-04-18,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus São Cristóvão III,7,4,2017,21,12,2019,18,4,2021,1472
4560,0,parda,2017-04-07,2019-12-21,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,Não declarada,Feminino,Vespertino,RJ,Campus Niterói,7,4,2017,21,12,2019,1,4,2021,1455
4560,1,parda,2017-04-07,2019-12-21,20 a 24 anos,1.067,21.0,CPII,2021-07-30,Região Sudeste,"RFP>3,5",Feminino,Vespertino,RJ,Campus Realengo II,7,4,2017,21,12,2019,30,7,2021,1575
4560,0,preta,2017-04-07,2019-12-21,20 a 24 anos,1.067,21.0,CPII,2021-04-13,Região Sudeste,"0,5<RFP<=1,0",Feminino,Vespertino,RJ,Campus Niterói,7,4,2017,21,12,2019,13,4,2021,1467
4560,0,preta,2017-04-07,2019-12-21,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"0<RFP<=0,5",Feminino,Vespertino,RJ,Campus Niterói,7,4,2017,21,12,2019,1,4,2021,1455
4560,0,preta,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus São Cristóvão III,6,4,2018,6,2,2021,1,7,2021,1182
4560,0,preta,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-04-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus São Cristóvão III,6,4,2018,6,2,2021,1,4,2021,1091
4560,0,preta,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-06-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Vespertino,RJ,Campus Realengo II,6,4,2018,6,2,2021,1,6,2021,1152
2490,0,não declarada,2018-11-07,2020-12-24,15 a 19 anos,1.067,18.0,UFPI - CTF,2021-02-21,Região Nordeste,"RFP>3,5",Masculino,Matutino,PI,Colégio Técnico de Floriano da UFPI,7,11,2018,24,12,2020,21,2,2021,837
7740,0,parda,2019-02-11,2021-12-17,15 a 19 anos,1.067,18.0,UFCG - ETSC,2021-12-01,Região Nordeste,"0,5<RFP<=1,0",Masculino,Matutino,PB,Escola Técnica de Saúde de Cajazeiras da UFCG,11,2,2019,17,12,2021,1,12,2021,1024
2460,0,branca,2018-02-06,2020-12-20,15 a 19 anos,1.067,19.0,UFRPE - CODAI,2021-06-01,Região Nordeste,"0,5<RFP<=1,0",Masculino,Vespertino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2020,1,6,2021,1211
2490,0,não declarada,2018-11-07,2020-12-24,15 a 19 anos,1.067,19.0,UFPI - CTF,2021-02-21,Região Nordeste,Não declarada,Feminino,Matutino,PI,Colégio Técnico de Floriano da UFPI,7,11,2018,24,12,2020,21,2,2021,837
2790,1,não declarada,2018-02-19,2020-12-22,15 a 19 anos,1.067,19.0,UFPI - CABJ,2021-04-01,Região Nordeste,Não declarada,Feminino,Matutino,PI,Colégio Técnico de Bom Jesus da UFPI,19,2,2018,22,12,2020,1,4,2021,1137
2490,0,não declarada,2018-11-06,2020-12-24,15 a 19 anos,1.067,19.0,UFPI - CTF,2021-02-21,Região Nordeste,"RFP>3,5",Feminino,Matutino,PI,Colégio Técnico de Floriano da UFPI,6,11,2018,24,12,2020,21,2,2021,838
4220,0,parda,2018-02-06,2020-12-20,15 a 19 anos,1.067,19.0,UFRPE - CODAI,2021-06-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Integral,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2020,1,6,2021,1211
2490,0,parda,2018-11-06,2020-12-24,15 a 19 anos,1.067,19.0,UFPI - CTF,2021-02-21,Região Nordeste,"1,0<RFP<=1,5",Feminino,Matutino,PI,Colégio Técnico de Floriano da UFPI,6,11,2018,24,12,2020,21,2,2021,838
2490,0,parda,2018-11-06,2020-12-24,15 a 19 anos,1.067,17.0,UFPI - CTF,2021-02-21,Região Nordeste,"1,5<RFP<=2,5",Feminino,Matutino,PI,Colégio Técnico de Floriano da UFPI,6,11,2018,24,12,2020,21,2,2021,838
2460,0,parda,2018-02-06,2020-12-20,15 a 19 anos,1.067,18.0,UFRPE - CODAI,2021-06-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Vespertino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2020,1,6,2021,1211
2460,0,parda,2018-02-06,2020-12-20,15 a 19 anos,1.067,17.0,UFRPE - CODAI,2021-06-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Vespertino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2020,1,6,2021,1211
3420,0,branca,2019-04-01,2020-12-30,20 a 24 anos,1.067,20.0,CPII,2021-09-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Campus Tijuca II,1,4,2019,30,12,2020,1,9,2021,884
3420,0,branca,2019-04-01,2020-12-30,15 a 19 anos,1.067,19.0,CPII,2021-06-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus Niterói,1,4,2019,30,12,2020,1,6,2021,792
3420,0,branca,2019-04-01,2020-12-30,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"2,5<RFP<=3,5",Feminino,Vespertino,RJ,Campus Niterói,1,4,2019,30,12,2020,1,5,2021,761
2800,0,parda,2018-02-19,2020-12-31,15 a 19 anos,1.067,19.0,UFRRJ - CTUR,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Matutino,RJ,Colégio Técnico da UFRRJ,19,2,2018,31,12,2020,1,5,2021,1167
2490,1,não declarada,2021-04-01,2023-12-23,15 a 19 anos,1.067,16.0,UFPI - CTF,2021-04-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Vespertino,PI,Colégio Técnico de Floriano da UFPI,1,4,2021,23,12,2023,1,4,2021,0
2490,1,parda,2021-04-01,2023-12-23,15 a 19 anos,1.067,16.0,UFPI - CTF,2021-04-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Vespertino,PI,Colégio Técnico de Floriano da UFPI,1,4,2021,23,12,2023,1,4,2021,0
2790,0,não declarada,2019-02-19,2021-12-17,15 a 19 anos,1.067,18.0,UFPI - CABJ,2021-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Bom Jesus da UFPI,19,2,2019,17,12,2021,1,12,2021,1016
7740,0,parda,2019-02-11,2021-12-17,15 a 19 anos,1.067,18.0,UFCG - ETSC,2021-12-01,Região Nordeste,"1,5<RFP<=2,5",Masculino,Matutino,PB,Escola Técnica de Saúde de Cajazeiras da UFCG,11,2,2019,17,12,2021,1,12,2021,1024
2490,0,parda,2018-11-07,2020-12-24,15 a 19 anos,1.067,19.0,UFPI - CTF,2021-02-21,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Floriano da UFPI,7,11,2018,24,12,2020,21,2,2021,837
4560,0,não declarada,2017-04-07,2019-12-21,20 a 24 anos,1.067,20.0,CPII,2021-04-12,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Campus São Cristóvão III,7,4,2017,21,12,2019,12,4,2021,1466
4560,0,não declarada,2018-04-06,2021-02-06,20 a 24 anos,1.067,21.0,CPII,2021-05-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Campus São Cristóvão III,6,4,2018,6,2,2021,1,5,2021,1121
4560,0,não declarada,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-07-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Campus Realengo II,6,4,2018,6,2,2021,1,7,2021,1182
2800,0,parda,2019-02-18,2021-12-20,15 a 19 anos,1.067,17.0,UFRRJ - CTUR,2021-12-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,18,2,2019,20,12,2021,1,12,2021,1017
2800,0,parda,2018-02-19,2020-12-31,20 a 24 anos,1.067,20.0,UFRRJ - CTUR,2021-05-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,19,2,2018,31,12,2020,1,5,2021,1167
4560,0,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,"RFP>3,5",Masculino,Matutino,RJ,Campus Realengo II,6,4,2018,6,2,2021,1,7,2021,1182
4560,0,preta,2016-03-07,2018-12-28,20 a 24 anos,1.067,21.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus Duque de Caxias,7,3,2016,28,12,2018,1,4,2021,1851
4560,0,não declarada,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,Não declarada,Masculino,Noturno,RJ,Campus Humaitá II,6,4,2018,6,2,2021,1,4,2021,1091
7740,0,branca,2019-02-11,2021-12-17,15 a 19 anos,1.067,17.0,UFCG - ETSC,2021-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PB,Escola Técnica de Saúde de Cajazeiras da UFCG,11,2,2019,17,12,2021,1,12,2021,1024
7740,0,branca,2019-02-11,2021-12-17,15 a 19 anos,1.067,17.0,UFCG - ETSC,2021-12-01,Região Nordeste,"2,5<RFP<=3,5",Masculino,Matutino,PB,Escola Técnica de Saúde de Cajazeiras da UFCG,11,2,2019,17,12,2021,1,12,2021,1024
7740,0,branca,2019-02-11,2021-12-17,15 a 19 anos,1.067,17.0,UFCG - ETSC,2021-12-01,Região Nordeste,"2,5<RFP<=3,5",Masculino,Matutino,PB,Escola Técnica de Saúde de Cajazeiras da UFCG,11,2,2019,17,12,2021,1,12,2021,1024
7740,0,branca,2019-02-11,2021-12-17,15 a 19 anos,1.067,17.0,UFCG - ETSC,2021-12-01,Região Nordeste,"2,5<RFP<=3,5",Masculino,Matutino,PB,Escola Técnica de Saúde de Cajazeiras da UFCG,11,2,2019,17,12,2021,1,12,2021,1024
2400,1,preta,2020-02-05,2022-12-30,15 a 19 anos,1.067,19.0,UFRPE - CODAI,2021-01-01,Região Nordeste,"0<RFP<=0,5",Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,5,2,2020,30,12,2022,1,1,2021,331
3600,0,branca,2019-02-20,2021-12-30,15 a 19 anos,1.067,18.0,UFSM - POLITÉCNICO,2021-12-01,Região Sul,"RFP>3,5",Masculino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2019,30,12,2021,1,12,2021,1015
3600,0,branca,2019-02-20,2021-12-30,15 a 19 anos,1.067,17.0,UFSM - POLITÉCNICO,2021-12-01,Região Sul,"RFP>3,5",Masculino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2019,30,12,2021,1,12,2021,1015
3120,1,não declarada,2019-02-07,2022-12-24,15 a 19 anos,1.067,18.0,IFSUL,2021-11-01,Região Sul,Não declarada,Masculino,Vespertino,RS,Campus Lajeado,7,2,2019,24,12,2022,1,11,2021,998
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Matutino,RJ,Campus Realengo II,6,4,2018,6,2,2021,1,7,2021,1182
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Matutino,RJ,Campus Duque de Caxias,6,4,2018,6,2,2021,1,5,2021,1121
2800,0,branca,2019-02-18,2021-12-20,15 a 19 anos,1.067,17.0,UFRRJ - CTUR,2021-12-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,18,2,2019,20,12,2021,1,12,2021,1017
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,"0<RFP<=0,5",Masculino,Matutino,RJ,Campus Realengo II,6,4,2018,6,2,2021,1,7,2021,1182
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,"0<RFP<=0,5",Masculino,Matutino,RJ,Campus Realengo II,6,4,2018,6,2,2021,1,7,2021,1182
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"0<RFP<=0,5",Masculino,Matutino,RJ,Campus Humaitá II,6,4,2018,6,2,2021,1,5,2021,1121
4560,0,branca,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus São Cristóvão III,6,4,2018,6,2,2021,1,4,2021,1091
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus São Cristóvão III,6,4,2018,6,2,2021,1,4,2021,1091
4560,0,branca,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus São Cristóvão III,6,4,2018,6,2,2021,1,4,2021,1091
4560,0,branca,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-07-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus Realengo II,6,4,2018,6,2,2021,1,7,2021,1182
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-06-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus Realengo II,6,4,2018,6,2,2021,1,6,2021,1152
3420,1,branca,2019-03-25,2021-12-30,15 a 19 anos,1.067,18.0,CPII,2021-02-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus Realengo II,25,3,2019,30,12,2021,1,2,2021,679
2600,0,branca,2018-03-01,2022-12-31,15 a 19 anos,1.067,19.0,UFV - CEDAF,2021-03-01,Região Sudeste,Não declarada,Masculino,Matutino,MG,Centro de Ensino e Desenvolvimento Agrário da UFV,1,3,2018,31,12,2022,1,3,2021,1096
2600,0,branca,2018-03-01,2022-12-31,15 a 19 anos,1.067,18.0,UFV - CEDAF,2021-03-01,Região Sudeste,Não declarada,Masculino,Matutino,MG,Centro de Ensino e Desenvolvimento Agrário da UFV,1,3,2018,31,12,2022,1,3,2021,1096
2600,0,branca,2019-03-01,2021-12-22,15 a 19 anos,1.067,17.0,UFV - CEDAF,2021-12-01,Região Sudeste,Não declarada,Masculino,Matutino,MG,Centro de Ensino e Desenvolvimento Agrário da UFV,1,3,2019,22,12,2021,1,12,2021,1006
2600,0,branca,2019-03-01,2021-12-22,15 a 19 anos,1.067,17.0,UFV - CEDAF,2021-12-01,Região Sudeste,Não declarada,Masculino,Matutino,MG,Centro de Ensino e Desenvolvimento Agrário da UFV,1,3,2019,22,12,2021,1,12,2021,1006
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-09-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Campus Tijuca II,6,4,2018,6,2,2021,1,9,2021,1244
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-09-01,Região Sudeste,"RFP>3,5",Masculino,Matutino,RJ,Campus Tijuca II,6,4,2018,6,2,2021,1,9,2021,1244
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-07-01,Região Sudeste,"RFP>3,5",Masculino,Matutino,RJ,Campus Realengo II,6,4,2018,6,2,2021,1,7,2021,1182
4560,0,não declarada,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-04-01,Região Sudeste,Não declarada,Masculino,Vespertino,RJ,Campus São Cristóvão III,6,4,2018,6,2,2021,1,4,2021,1091
4560,0,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Vespertino,RJ,Campus Humaitá II,6,4,2018,6,2,2021,1,5,2021,1121
4560,0,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-04-01,Região Sudeste,"RFP>3,5",Masculino,Vespertino,RJ,Campus Centro,6,4,2018,6,2,2021,1,4,2021,1091
3600,0,branca,2019-02-20,2021-12-30,15 a 19 anos,1.067,18.0,UFSM - POLITÉCNICO,2021-12-01,Região Sul,"1,5<RFP<=2,5",Masculino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2019,30,12,2021,1,12,2021,1015
3600,0,branca,2019-02-20,2021-12-30,15 a 19 anos,1.067,18.0,UFSM - POLITÉCNICO,2021-12-01,Região Sul,"RFP>3,5",Masculino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2019,30,12,2021,1,12,2021,1015
3600,0,branca,2019-02-20,2021-12-30,15 a 19 anos,1.067,17.0,UFSM - POLITÉCNICO,2021-12-01,Região Sul,"RFP>3,5",Masculino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2019,30,12,2021,1,12,2021,1015
2490,1,não declarada,2021-04-01,2023-12-23,15 a 19 anos,1.067,16.0,UFPI - CTF,2021-04-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Vespertino,PI,Colégio Técnico de Floriano da UFPI,1,4,2021,23,12,2023,1,4,2021,0
2490,1,não declarada,2021-04-01,2023-12-23,15 a 19 anos,1.067,16.0,UFPI - CTF,2021-04-01,Região Nordeste,Não declarada,Masculino,Vespertino,PI,Colégio Técnico de Floriano da UFPI,1,4,2021,23,12,2023,1,4,2021,0
4560,1,branca,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-07-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Noturno,RJ,Campus Humaitá II,6,4,2018,6,2,2021,1,7,2021,1182
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Noturno,RJ,Campus Humaitá II,6,4,2018,6,2,2021,1,4,2021,1091
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Vespertino,RJ,Campus Realengo II,6,4,2018,6,2,2021,1,7,2021,1182
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Vespertino,RJ,Campus Humaitá II,6,4,2018,6,2,2021,1,4,2021,1091
4560,0,branca,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-08-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Vespertino,RJ,Campus Niterói,6,4,2018,6,2,2021,1,8,2021,1213
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Vespertino,RJ,Campus Centro,6,4,2018,6,2,2021,1,5,2021,1121
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Vespertino,RJ,Campus São Cristóvão III,6,4,2018,6,2,2021,1,5,2021,1121
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Vespertino,RJ,Campus Niterói,6,4,2018,6,2,2021,1,5,2021,1121
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Vespertino,RJ,Campus Niterói,6,4,2018,6,2,2021,1,5,2021,1121
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Vespertino,RJ,Campus Niterói,6,4,2018,6,2,2021,1,5,2021,1121
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Vespertino,RJ,Campus Niterói,6,4,2018,6,2,2021,1,5,2021,1121
3051,1,branca,2020-03-09,2022-12-23,15 a 19 anos,1.067,17.0,CPII,2021-12-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Vespertino,RJ,Campus Centro,9,3,2020,23,12,2022,1,12,2021,632
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-09-01,Região Sudeste,Não declarada,Masculino,Vespertino,RJ,Campus Tijuca II,6,4,2018,6,2,2021,1,9,2021,1244
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-06-01,Região Sudeste,Não declarada,Masculino,Vespertino,RJ,Campus Niterói,6,4,2018,6,2,2021,1,6,2021,1152
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-07-01,Região Sudeste,"RFP>3,5",Masculino,Vespertino,RJ,Campus Centro,6,4,2018,6,2,2021,1,7,2021,1182
4560,0,indígena,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-06-01,Região Sudeste,"RFP>3,5",Masculino,Matutino,RJ,Campus Realengo II,6,4,2018,6,2,2021,1,6,2021,1152
3051,1,não declarada,2021-08-06,2023-12-15,15 a 19 anos,1.067,16.0,CPII,2021-09-01,Região Sudeste,Não declarada,Masculino,Vespertino,RJ,Campus Realengo II,6,8,2021,15,12,2023,1,9,2021,26
3420,0,parda,2019-04-01,2020-12-30,15 a 19 anos,1.067,19.0,CPII,2021-06-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Matutino,RJ,Campus Duque de Caxias,1,4,2019,30,12,2020,1,6,2021,792
4560,0,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,18.0,CPII,2021-06-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Matutino,RJ,Campus Realengo II,6,4,2018,6,2,2021,1,6,2021,1152
2600,0,parda,2018-03-01,2022-12-31,15 a 19 anos,1.067,19.0,UFV - CEDAF,2021-03-01,Região Sudeste,Não declarada,Masculino,Matutino,MG,Centro de Ensino e Desenvolvimento Agrário da UFV,1,3,2018,31,12,2022,1,3,2021,1096
4560,0,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Campus Realengo II,6,4,2018,6,2,2021,1,7,2021,1182
3420,1,parda,2019-03-25,2021-12-30,15 a 19 anos,1.067,18.0,CPII,2021-09-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Campus Realengo II,25,3,2019,30,12,2021,1,9,2021,891
4560,0,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Noturno,RJ,Campus Humaitá II,6,4,2018,6,2,2021,1,4,2021,1091
4560,0,parda,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Vespertino,RJ,Campus Niterói,6,4,2018,6,2,2021,1,5,2021,1121
4560,0,preta,2017-04-07,2019-12-21,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"2,5<RFP<=3,5",Masculino,Matutino,RJ,Campus Humaitá II,7,4,2017,21,12,2019,1,4,2021,1455
4560,1,preta,2017-04-07,2019-12-21,20 a 24 anos,1.067,20.0,CPII,2021-07-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Campus Humaitá II,7,4,2017,21,12,2019,1,7,2021,1546
4560,0,preta,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-04-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Vespertino,RJ,Campus São Cristóvão III,6,4,2018,6,2,2021,1,4,2021,1091
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-04-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Matutino,RJ,Campus Duque de Caxias,6,4,2018,6,2,2021,1,4,2021,1091
4560,0,branca,2018-04-06,2021-02-06,20 a 24 anos,1.067,21.0,CPII,2021-06-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus São Cristóvão III,6,4,2018,6,2,2021,1,6,2021,1152
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus Realengo II,6,4,2018,6,2,2021,1,7,2021,1182
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-07-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus Realengo II,6,4,2018,6,2,2021,1,7,2021,1182
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-06-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus Humaitá II,6,4,2018,6,2,2021,1,6,2021,1152
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-06-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus Humaitá II,6,4,2018,6,2,2021,1,6,2021,1152
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus Humaitá II,6,4,2018,6,2,2021,1,5,2021,1121
4560,0,branca,2018-04-06,2021-02-06,15 a 19 anos,1.067,19.0,CPII,2021-05-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus Duque de Caxias,6,4,2018,6,2,2021,1,5,2021,1121
2800,0,branca,2019-02-18,2021-12-20,15 a 19 anos,1.067,18.0,UFRRJ - CTUR,2021-12-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,18,2,2019,20,12,2021,1,12,2021,1017
4560,0,branca,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-04-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Matutino,RJ,Campus São Cristóvão III,6,4,2018,6,2,2021,1,4,2021,1091
4560,0,branca,2018-04-06,2021-02-06,20 a 24 anos,1.067,20.0,CPII,2021-04-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Matutino,RJ,Campus São Cristóvão III,6,4,2018,6,2,2021,1,4,2021,1091
