Carga Horária,Categoria da Situação,Código da Matrícula,Cor/Raça,Data de Início do Ciclo,Data de Fim Previsto do Ciclo,Faixa Etária,Fator Esforço Curso,Idade,Instituição,Mês de Ocorrência da Situação,Região,Renda Familiar,Sexo,Turno,UF,Unidade de Ensino
2754,Concluintes,72113057,preta,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112911,não declarada,2017-03-06,2019-12-20,15 a 19 anos,1.0,19.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112919,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112935,branca,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112903,branca,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112963,branca,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72113081,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,19.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112987,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,19.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72113009,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112993,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72113031,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112943,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112979,branca,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72113091,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112983,não declarada,2017-03-06,2019-12-20,15 a 19 anos,1.0,19.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72113077,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112913,não declarada,2017-03-06,2019-12-20,15 a 19 anos,1.0,16.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72113053,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112931,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112927,branca,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112929,parda,2017-03-06,2019-12-20,20 a 24 anos,1.0,20.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112907,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72113033,não declarada,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72113069,preta,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72113049,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72113073,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112975,branca,2017-03-06,2019-12-20,20 a 24 anos,1.0,20.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112959,preta,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112965,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72113065,branca,2017-03-06,2019-12-20,15 a 19 anos,1.0,16.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112937,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72113007,preta,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72113001,não declarada,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112991,preta,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72112961,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Feminino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,72113067,não declarada,2017-03-06,2019-12-20,15 a 19 anos,1.0,18.0,UFPI - CAT,2019-12-01,Região Nordeste,"1,0<RFP<=1,5",Masculino,Matutino,PI,Colégio Técnico de Teresina da UFPI
2754,Concluintes,93197748,parda,2017-03-06,2019-12-20,15 a 19 anos,1.0,17.0,UFPI - CAT,2019-12-01,Região Nordeste,Não declarada,Feminino,Vespertino,PI,Colégio Técnico de Teresina da UFPI
2800,Concluintes,73067091,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,84405545,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73067069,não declarada,2017-02-01,2019-12-20,20 a 24 anos,1.0,22.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Evadidos,73066413,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,84405437,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73066383,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,88553800,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73067093,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,88294352,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73067077,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,"0<RFP<=0,5",Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73067071,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73066399,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73067079,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73067075,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,19.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,88553990,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73067081,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,88534566,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,84405483,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73066417,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73066409,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73066401,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,84405477,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73067085,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73066407,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73067089,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73067083,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73067087,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,84405043,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,84405013,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,88281156,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73067099,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73066403,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,19.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Evadidos,84405113,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-05-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,84405177,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Evadidos,73066415,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-01-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,84405155,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,84405137,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,19.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73066391,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73066393,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,88534492,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,84405021,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73067097,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,84405037,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,73066405,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,88564472,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,84405031,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,84405027,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,90610846,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,17.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,92335989,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ
2800,Concluintes,91083658,não declarada,2017-02-01,2019-12-20,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Colégio Técnico da UFRRJ
4560,Evadidos,85973461,branca,2017-04-07,2019-12-21,20 a 24 anos,1.0,20.0,CPII,2019-06-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Matutino,RJ,Campus Centro
4560,Evadidos,88369055,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,18.0,CPII,2019-06-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Matutino,RJ,Campus Centro
4560,Evadidos,66929325,parda,2016-03-07,2018-12-28,15 a 19 anos,1.0,19.0,CPII,2019-04-01,Região Sudeste,"RFP>3,5",Feminino,Matutino,RJ,Campus Engenho Novo II
4560,Evadidos,66987611,branca,2016-03-07,2018-12-28,20 a 24 anos,1.0,21.0,CPII,2019-04-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Matutino,RJ,Campus Engenho Novo II
4560,Evadidos,66930094,branca,2016-03-07,2018-12-28,20 a 24 anos,1.0,20.0,CPII,2019-04-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus Engenho Novo II
4560,Evadidos,66930142,preta,2016-03-07,2018-12-28,20 a 24 anos,1.0,23.0,CPII,2019-04-01,Região Sudeste,"1,5<RFP<=2,5",Feminino,Matutino,RJ,Campus Engenho Novo II
4560,Concluintes,66950289,branca,2016-03-07,2018-12-28,15 a 19 anos,1.0,19.0,CPII,2019-12-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Matutino,RJ,Campus Engenho Novo II
4560,Evadidos,66914606,branca,2016-03-07,2018-12-28,20 a 24 anos,1.0,20.0,CPII,2019-12-01,Região Sudeste,Não declarada,Feminino,Matutino,RJ,Campus Engenho Novo II
4560,Concluintes,66987605,branca,2016-03-07,2018-12-28,15 a 19 anos,1.0,19.0,CPII,2019-12-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus Engenho Novo II
4560,Concluintes,67173150,parda,2016-03-07,2018-12-30,15 a 19 anos,1.0,18.0,CPII,2019-12-01,Região Sudeste,"RFP>3,5",Masculino,Matutino,RJ,Campus Tijuca II
4560,Concluintes,91762212,não declarada,2016-03-07,2018-12-30,15 a 19 anos,1.0,18.0,CPII,2019-12-01,Região Sudeste,"RFP>3,5",Masculino,Matutino,RJ,Campus Tijuca II
4560,Concluintes,67185955,branca,2016-03-07,2018-12-30,20 a 24 anos,1.0,20.0,CPII,2019-12-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Matutino,RJ,Campus Tijuca II
4560,Concluintes,67172778,preta,2016-03-07,2018-12-30,15 a 19 anos,1.0,18.0,CPII,2019-12-01,Região Sudeste,"2,5<RFP<=3,5",Masculino,Matutino,RJ,Campus Tijuca II
4560,Evadidos,67171612,não declarada,2016-03-07,2018-12-30,15 a 19 anos,1.0,19.0,CPII,2019-05-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Matutino,RJ,Campus Tijuca II
4560,Concluintes,67185675,branca,2016-03-07,2018-12-30,15 a 19 anos,1.0,19.0,CPII,2019-12-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Matutino,RJ,Campus Tijuca II
4560,Evadidos,67171648,parda,2016-03-07,2018-12-30,20 a 24 anos,1.0,20.0,CPII,2019-01-01,Região Sudeste,"0,5<RFP<=1,0",Masculino,Matutino,RJ,Campus Tijuca II
4560,Evadidos,67415886,amarela,2015-03-16,2017-12-19,20 a 24 anos,1.0,22.0,CPII,2019-04-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Campus Realengo II
4560,Evadidos,64760781,não declarada,2015-03-16,2017-12-19,20 a 24 anos,1.0,20.0,CPII,2019-04-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Matutino,RJ,Campus Realengo II
4560,Evadidos,64767521,parda,2015-03-16,2017-12-19,20 a 24 anos,1.0,20.0,CPII,2019-04-01,Região Sudeste,"0,5<RFP<=1,0",Feminino,Matutino,RJ,Campus Realengo II
4560,Evadidos,72361746,preta,2017-04-07,2019-12-21,15 a 19 anos,1.0,18.0,CPII,2019-04-01,Região Sudeste,"RFP>3,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Evadidos,72312271,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,17.0,CPII,2019-04-01,Região Sudeste,"1,0<RFP<=1,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Evadidos,85916538,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,18.0,CPII,2019-07-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Vespertino,RJ,Campus São Cristóvão III
4560,Evadidos,72312329,não declarada,2017-04-07,2019-12-21,15 a 19 anos,1.0,18.0,CPII,2019-04-01,Região Sudeste,Não declarada,Masculino,Vespertino,RJ,Campus São Cristóvão III
4560,Evadidos,72307092,branca,2017-04-07,2019-12-21,20 a 24 anos,1.0,21.0,CPII,2019-11-01,Região Sudeste,Não declarada,Masculino,Vespertino,RJ,Campus São Cristóvão III
4560,Evadidos,72312455,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,18.0,CPII,2019-04-01,Região Sudeste,Não declarada,Masculino,Vespertino,RJ,Campus São Cristóvão III
4560,Evadidos,72304242,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,17.0,CPII,2019-05-01,Região Sudeste,"1,0<RFP<=1,5",Masculino,Vespertino,RJ,Campus São Cristóvão III
4560,Evadidos,72312259,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,18.0,CPII,2019-04-01,Região Sudeste,"RFP>3,5",Masculino,Vespertino,RJ,Campus São Cristóvão III
4560,Evadidos,72312617,branca,2017-04-07,2019-12-21,20 a 24 anos,1.0,20.0,CPII,2019-05-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Vespertino,RJ,Campus São Cristóvão III
4560,Evadidos,72329268,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,19.0,CPII,2019-05-01,Região Sudeste,Não declarada,Feminino,Vespertino,RJ,Campus São Cristóvão III
4560,Evadidos,72305622,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,19.0,CPII,2019-12-01,Região Sudeste,"RFP>3,5",Masculino,Vespertino,RJ,Campus São Cristóvão III
4560,Evadidos,72306592,não declarada,2017-04-07,2019-12-21,20 a 24 anos,1.0,20.0,CPII,2019-02-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Vespertino,RJ,Campus São Cristóvão III
4560,Evadidos,72312649,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,17.0,CPII,2019-03-01,Região Sudeste,Não declarada,Masculino,Vespertino,RJ,Campus São Cristóvão III
4560,Evadidos,72304642,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,17.0,CPII,2019-04-01,Região Sudeste,"RFP>3,5",Masculino,Vespertino,RJ,Campus São Cristóvão III
4560,Evadidos,72304314,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,17.0,CPII,2019-04-01,Região Sudeste,Não declarada,Masculino,Vespertino,RJ,Campus São Cristóvão III
4560,Evadidos,72308206,branca,2017-04-07,2019-12-21,15 a 19 anos,1.0,18.0,CPII,2019-04-01,Região Sudeste,"RFP>3,5",Feminino,Vespertino,RJ,Campus São Cristóvão III
